ip,timestamp,method,endpoint,status,response_time_ms,parsed_timestamp
192.168.1.15,10/Nov/2025:18:03:08 +0000,GET,/home,304,779,2025-11-10 19:03:08
192.168.1.7,03/Nov/2025:20:02:15 +0000,GET,/cart,200,1057,2025-11-03 21:02:15
192.168.1.11,05/Nov/2025:18:10:00 +0000,DELETE,/cart,200,1335,2025-11-05 19:10:00
192.168.1.2,08/Nov/2025:23:30:00 +0000,DELETE,/error_page,404,1121,2025-11-09 00:30:00
192.168.1.19,02/Nov/2025:09:40:16 +0000,POST,/search?q=spark,304,619,2025-11-02 10:40:16
192.168.1.9,14/Nov/2025:05:59:15 +0000,GET,/search?q=spark,200,489,2025-11-14 06:59:15
192.168.1.15,17/Nov/2025:18:49:04 +0000,GET,/home,304,517,2025-11-17 19:49:04
192.168.1.16,09/Nov/2025:08:49:30 +0000,PUT,/checkout,200,1435,2025-11-09 09:49:30
192.168.1.11,14/Nov/2025:17:24:06 +0000,POST,/products,404,1575,2025-11-14 18:24:06
192.168.1.12,01/Nov/2025:14:59:24 +0000,DELETE,/api/data,500,751,2025-11-01 15:59:24
192.168.1.3,08/Nov/2025:11:38:11 +0000,PUT,/images/logo.png,200,1963,2025-11-08 12:38:11
192.168.1.4,01/Nov/2025:00:06:38 +0000,DELETE,/cart,500,510,2025-11-01 01:06:38
192.168.1.6,08/Nov/2025:04:32:53 +0000,DELETE,/api/data,404,1795,2025-11-08 05:32:53
192.168.1.10,16/Nov/2025:19:38:07 +0000,DELETE,/cart,200,498,2025-11-16 20:38:07
192.168.1.15,13/Nov/2025:22:03:57 +0000,DELETE,/cart,304,1160,2025-11-13 23:03:57
192.168.1.11,09/Nov/2025:13:53:11 +0000,PUT,/error_page,404,908,2025-11-09 14:53:11
192.168.1.18,12/Nov/2025:13:39:17 +0000,DELETE,/cart,404,1757,2025-11-12 14:39:17
192.168.1.13,13/Nov/2025:19:17:23 +0000,PUT,/products,200,501,2025-11-13 20:17:23
192.168.1.17,02/Nov/2025:03:48:23 +0000,POST,/checkout,200,1278,2025-11-02 04:48:23
192.168.1.17,18/Nov/2025:22:05:00 +0000,PUT,/products/123,304,566,2025-11-18 23:05:00
192.168.1.1,03/Nov/2025:10:13:22 +0000,DELETE,/checkout,304,815,2025-11-03 11:13:22
192.168.1.15,10/Nov/2025:20:57:15 +0000,GET,/search?q=spark,500,1798,2025-11-10 21:57:15
192.168.1.10,08/Nov/2025:01:03:40 +0000,POST,/checkout,200,1452,2025-11-08 02:03:40
192.168.1.15,14/Nov/2025:13:32:24 +0000,POST,/products/123,200,321,2025-11-14 14:32:24
192.168.1.7,02/Nov/2025:03:56:52 +0000,PUT,/error_page,500,622,2025-11-02 04:56:52
192.168.1.19,01/Nov/2025:09:30:46 +0000,POST,/home,200,1604,2025-11-01 10:30:46
192.168.1.8,20/Nov/2025:03:01:37 +0000,DELETE,/search?q=spark,304,347,2025-11-20 04:01:37
192.168.1.15,07/Nov/2025:20:43:25 +0000,POST,/images/logo.png,503,1678,2025-11-07 21:43:25
192.168.1.16,19/Nov/2025:12:32:37 +0000,POST,/search?q=spark,503,60,2025-11-19 13:32:37
192.168.1.4,12/Nov/2025:08:00:36 +0000,GET,/search?q=spark,200,1816,2025-11-12 09:00:36
192.168.1.19,11/Nov/2025:18:25:51 +0000,GET,/cart,503,855,2025-11-11 19:25:51
192.168.1.6,10/Nov/2025:23:50:09 +0000,POST,/checkout,200,475,2025-11-11 00:50:09
192.168.1.15,05/Nov/2025:12:53:47 +0000,POST,/home,503,1753,2025-11-05 13:53:47
192.168.1.9,09/Nov/2025:03:00:40 +0000,PUT,/search?q=spark,304,419,2025-11-09 04:00:40
192.168.1.5,13/Nov/2025:08:40:11 +0000,GET,/images/logo.png,200,1201,2025-11-13 09:40:11
192.168.1.11,15/Nov/2025:14:36:03 +0000,POST,/products,404,40,2025-11-15 15:36:03
192.168.1.10,08/Nov/2025:07:39:08 +0000,DELETE,/products/123,500,487,2025-11-08 08:39:08
192.168.1.19,03/Nov/2025:19:03:35 +0000,PUT,/products/123,304,1377,2025-11-03 20:03:35
192.168.1.10,19/Nov/2025:01:38:44 +0000,POST,/products/123,304,414,2025-11-19 02:38:44
192.168.1.19,15/Nov/2025:22:38:47 +0000,PUT,/search?q=spark,503,1878,2025-11-15 23:38:47
192.168.1.12,08/Nov/2025:09:43:35 +0000,PUT,/home,404,215,2025-11-08 10:43:35
192.168.1.18,12/Nov/2025:15:22:00 +0000,POST,/products,200,1821,2025-11-12 16:22:00
192.168.1.16,12/Nov/2025:04:56:04 +0000,DELETE,/api/data,503,853,2025-11-12 05:56:04
192.168.1.1,11/Nov/2025:12:10:46 +0000,POST,/home,200,375,2025-11-11 13:10:46
192.168.1.13,02/Nov/2025:09:13:05 +0000,DELETE,/checkout,404,461,2025-11-02 10:13:05
192.168.1.17,16/Nov/2025:22:14:33 +0000,DELETE,/products,200,398,2025-11-16 23:14:33
192.168.1.11,20/Nov/2025:17:44:06 +0000,DELETE,/checkout,404,1908,2025-11-20 18:44:06
192.168.1.12,15/Nov/2025:21:44:14 +0000,PUT,/images/logo.png,304,458,2025-11-15 22:44:14
192.168.1.13,09/Nov/2025:09:18:48 +0000,GET,/products,404,1402,2025-11-09 10:18:48
192.168.1.5,14/Nov/2025:17:43:11 +0000,DELETE,/products/123,200,1692,2025-11-14 18:43:11
192.168.1.16,13/Nov/2025:18:54:08 +0000,POST,/search?q=spark,304,499,2025-11-13 19:54:08
192.168.1.6,06/Nov/2025:21:37:43 +0000,POST,/search?q=spark,404,1323,2025-11-06 22:37:43
192.168.1.17,03/Nov/2025:09:19:48 +0000,POST,/search?q=spark,503,165,2025-11-03 10:19:48
192.168.1.5,13/Nov/2025:04:19:48 +0000,POST,/search?q=spark,500,460,2025-11-13 05:19:48
192.168.1.17,10/Nov/2025:11:53:06 +0000,PUT,/products,304,21,2025-11-10 12:53:06
192.168.1.11,16/Nov/2025:13:41:23 +0000,POST,/products,200,308,2025-11-16 14:41:23
192.168.1.4,09/Nov/2025:22:19:19 +0000,PUT,/products/123,304,107,2025-11-09 23:19:19
192.168.1.9,20/Nov/2025:04:49:55 +0000,POST,/search?q=spark,304,1446,2025-11-20 05:49:55
192.168.1.3,07/Nov/2025:05:49:37 +0000,POST,/api/data,404,141,2025-11-07 06:49:37
192.168.1.7,04/Nov/2025:00:45:04 +0000,PUT,/images/logo.png,500,350,2025-11-04 01:45:04
192.168.1.19,18/Nov/2025:05:26:54 +0000,DELETE,/products,404,1056,2025-11-18 06:26:54
192.168.1.1,12/Nov/2025:13:06:53 +0000,PUT,/home,404,788,2025-11-12 14:06:53
192.168.1.2,05/Nov/2025:17:45:34 +0000,DELETE,/products,304,1273,2025-11-05 18:45:34
192.168.1.14,03/Nov/2025:04:08:59 +0000,POST,/products/123,200,1506,2025-11-03 05:08:59
192.168.1.10,16/Nov/2025:12:21:05 +0000,DELETE,/products/123,200,341,2025-11-16 13:21:05
192.168.1.7,04/Nov/2025:05:41:22 +0000,DELETE,/cart,200,528,2025-11-04 06:41:22
192.168.1.13,08/Nov/2025:03:53:04 +0000,PUT,/search?q=spark,200,1858,2025-11-08 04:53:04
192.168.1.11,07/Nov/2025:07:21:41 +0000,PUT,/images/logo.png,500,152,2025-11-07 08:21:41
192.168.1.8,18/Nov/2025:00:46:38 +0000,PUT,/products,503,525,2025-11-18 01:46:38
192.168.1.15,15/Nov/2025:03:58:19 +0000,DELETE,/checkout,200,788,2025-11-15 04:58:19
192.168.1.3,15/Nov/2025:04:07:20 +0000,POST,/search?q=spark,200,260,2025-11-15 05:07:20
192.168.1.5,10/Nov/2025:19:42:57 +0000,GET,/products/123,500,1312,2025-11-10 20:42:57
192.168.1.2,11/Nov/2025:23:08:27 +0000,GET,/error_page,200,1536,2025-11-12 00:08:27
192.168.1.19,02/Nov/2025:13:21:30 +0000,PUT,/products,503,1442,2025-11-02 14:21:30
192.168.1.15,18/Nov/2025:00:05:09 +0000,POST,/images/logo.png,503,203,2025-11-18 01:05:09
192.168.1.5,14/Nov/2025:12:31:15 +0000,PUT,/api/data,503,212,2025-11-14 13:31:15
192.168.1.18,01/Nov/2025:15:52:37 +0000,DELETE,/home,200,247,2025-11-01 16:52:37
192.168.1.14,14/Nov/2025:10:14:35 +0000,DELETE,/products,404,1773,2025-11-14 11:14:35
192.168.1.6,12/Nov/2025:23:09:40 +0000,POST,/api/data,200,357,2025-11-13 00:09:40
192.168.1.18,18/Nov/2025:00:47:28 +0000,POST,/cart,200,1752,2025-11-18 01:47:28
192.168.1.3,17/Nov/2025:08:14:38 +0000,DELETE,/cart,200,1955,2025-11-17 09:14:38
192.168.1.9,15/Nov/2025:21:10:46 +0000,POST,/checkout,404,1001,2025-11-15 22:10:46
192.168.1.5,14/Nov/2025:20:40:22 +0000,POST,/images/logo.png,404,423,2025-11-14 21:40:22
192.168.1.8,02/Nov/2025:16:04:43 +0000,GET,/products/123,503,177,2025-11-02 17:04:43
192.168.1.12,15/Nov/2025:20:22:46 +0000,GET,/checkout,304,1541,2025-11-15 21:22:46
192.168.1.13,11/Nov/2025:12:46:47 +0000,DELETE,/products,304,513,2025-11-11 13:46:47
192.168.1.5,16/Nov/2025:22:09:31 +0000,DELETE,/images/logo.png,200,600,2025-11-16 23:09:31
192.168.1.19,10/Nov/2025:13:22:35 +0000,GET,/error_page,200,525,2025-11-10 14:22:35
192.168.1.5,01/Nov/2025:05:11:03 +0000,POST,/images/logo.png,404,1510,2025-11-01 06:11:03
192.168.1.14,15/Nov/2025:13:00:18 +0000,DELETE,/products/123,500,1443,2025-11-15 14:00:18
192.168.1.17,09/Nov/2025:04:08:44 +0000,GET,/api/data,404,1446,2025-11-09 05:08:44
192.168.1.6,15/Nov/2025:13:07:53 +0000,PUT,/images/logo.png,200,648,2025-11-15 14:07:53
192.168.1.6,20/Nov/2025:02:34:25 +0000,POST,/cart,200,1575,2025-11-20 03:34:25
192.168.1.14,02/Nov/2025:17:01:48 +0000,POST,/error_page,500,1820,2025-11-02 18:01:48
192.168.1.9,10/Nov/2025:13:54:33 +0000,GET,/search?q=spark,404,1742,2025-11-10 14:54:33
192.168.1.15,17/Nov/2025:13:40:09 +0000,DELETE,/home,200,1472,2025-11-17 14:40:09
192.168.1.17,16/Nov/2025:09:46:42 +0000,PUT,/products/123,304,348,2025-11-16 10:46:42
192.168.1.11,18/Nov/2025:21:14:30 +0000,GET,/search?q=spark,404,426,2025-11-18 22:14:30
192.168.1.13,07/Nov/2025:07:11:21 +0000,PUT,/images/logo.png,304,119,2025-11-07 08:11:21
192.168.1.14,18/Nov/2025:15:21:25 +0000,PUT,/api/data,404,223,2025-11-18 16:21:25
192.168.1.13,16/Nov/2025:09:37:47 +0000,POST,/checkout,304,258,2025-11-16 10:37:47
192.168.1.1,05/Nov/2025:17:54:23 +0000,PUT,/checkout,500,212,2025-11-05 18:54:23
192.168.1.10,05/Nov/2025:22:18:37 +0000,GET,/error_page,200,258,2025-11-05 23:18:37
192.168.1.14,06/Nov/2025:02:14:18 +0000,GET,/error_page,500,247,2025-11-06 03:14:18
192.168.1.18,02/Nov/2025:20:08:02 +0000,POST,/api/data,200,288,2025-11-02 21:08:02
192.168.1.17,08/Nov/2025:17:45:12 +0000,DELETE,/products,200,448,2025-11-08 18:45:12
192.168.1.11,09/Nov/2025:09:16:43 +0000,PUT,/images/logo.png,200,1047,2025-11-09 10:16:43
192.168.1.11,10/Nov/2025:20:53:06 +0000,POST,/checkout,200,879,2025-11-10 21:53:06
192.168.1.10,14/Nov/2025:13:39:10 +0000,PUT,/products,503,1500,2025-11-14 14:39:10
192.168.1.5,06/Nov/2025:12:30:12 +0000,GET,/search?q=spark,200,316,2025-11-06 13:30:12
192.168.1.5,09/Nov/2025:14:26:38 +0000,DELETE,/home,200,883,2025-11-09 15:26:38
192.168.1.8,12/Nov/2025:22:17:36 +0000,PUT,/products/123,500,1675,2025-11-12 23:17:36
192.168.1.18,16/Nov/2025:18:12:48 +0000,GET,/cart,200,159,2025-11-16 19:12:48
192.168.1.17,18/Nov/2025:04:02:01 +0000,DELETE,/api/data,304,1439,2025-11-18 05:02:01
192.168.1.2,12/Nov/2025:16:40:34 +0000,DELETE,/images/logo.png,503,540,2025-11-12 17:40:34
192.168.1.8,05/Nov/2025:02:24:33 +0000,POST,/products/123,304,1688,2025-11-05 03:24:33
192.168.1.12,11/Nov/2025:23:28:25 +0000,DELETE,/error_page,200,808,2025-11-12 00:28:25
192.168.1.3,08/Nov/2025:16:59:11 +0000,DELETE,/cart,500,1408,2025-11-08 17:59:11
192.168.1.6,18/Nov/2025:09:16:33 +0000,GET,/search?q=spark,200,986,2025-11-18 10:16:33
192.168.1.8,14/Nov/2025:23:05:39 +0000,POST,/error_page,503,323,2025-11-15 00:05:39
192.168.1.2,12/Nov/2025:06:53:11 +0000,POST,/cart,500,601,2025-11-12 07:53:11
192.168.1.15,10/Nov/2025:12:47:24 +0000,PUT,/home,500,1650,2025-11-10 13:47:24
192.168.1.10,13/Nov/2025:07:59:25 +0000,POST,/cart,304,1572,2025-11-13 08:59:25
192.168.1.15,09/Nov/2025:19:05:56 +0000,DELETE,/api/data,200,1105,2025-11-09 20:05:56
192.168.1.11,20/Nov/2025:01:57:25 +0000,POST,/products/123,304,1273,2025-11-20 02:57:25
192.168.1.15,03/Nov/2025:19:49:40 +0000,DELETE,/products/123,404,1638,2025-11-03 20:49:40
192.168.1.7,17/Nov/2025:21:20:59 +0000,GET,/checkout,200,1322,2025-11-17 22:20:59
192.168.1.7,20/Nov/2025:09:37:41 +0000,PUT,/error_page,503,465,2025-11-20 10:37:41
192.168.1.16,16/Nov/2025:07:12:39 +0000,PUT,/search?q=spark,304,1614,2025-11-16 08:12:39
192.168.1.8,16/Nov/2025:02:43:50 +0000,PUT,/home,503,1998,2025-11-16 03:43:50
192.168.1.2,16/Nov/2025:11:33:25 +0000,DELETE,/products/123,500,1834,2025-11-16 12:33:25
192.168.1.6,04/Nov/2025:21:58:07 +0000,PUT,/products,200,1301,2025-11-04 22:58:07
192.168.1.4,10/Nov/2025:15:15:50 +0000,PUT,/error_page,404,11,2025-11-10 16:15:50
192.168.1.8,18/Nov/2025:22:05:33 +0000,PUT,/home,200,37,2025-11-18 23:05:33
192.168.1.15,06/Nov/2025:21:04:06 +0000,DELETE,/images/logo.png,500,703,2025-11-06 22:04:06
192.168.1.1,18/Nov/2025:23:29:14 +0000,PUT,/search?q=spark,200,1318,2025-11-19 00:29:14
192.168.1.18,08/Nov/2025:06:42:47 +0000,PUT,/search?q=spark,200,27,2025-11-08 07:42:47
192.168.1.12,02/Nov/2025:02:34:36 +0000,PUT,/products,304,1760,2025-11-02 03:34:36
192.168.1.3,14/Nov/2025:15:30:04 +0000,PUT,/api/data,500,1312,2025-11-14 16:30:04
192.168.1.17,10/Nov/2025:04:25:43 +0000,POST,/checkout,503,906,2025-11-10 05:25:43
192.168.1.17,09/Nov/2025:05:14:44 +0000,DELETE,/error_page,304,482,2025-11-09 06:14:44
192.168.1.18,07/Nov/2025:22:24:12 +0000,GET,/products/123,500,60,2025-11-07 23:24:12
192.168.1.11,13/Nov/2025:10:34:13 +0000,PUT,/products,503,101,2025-11-13 11:34:13
192.168.1.9,07/Nov/2025:01:26:08 +0000,GET,/products/123,304,1631,2025-11-07 02:26:08
192.168.1.19,12/Nov/2025:08:34:24 +0000,POST,/search?q=spark,304,1848,2025-11-12 09:34:24
192.168.1.16,11/Nov/2025:20:58:28 +0000,DELETE,/products,304,21,2025-11-11 21:58:28
192.168.1.16,10/Nov/2025:19:00:57 +0000,DELETE,/cart,503,446,2025-11-10 20:00:57
192.168.1.13,12/Nov/2025:14:43:46 +0000,PUT,/checkout,304,1986,2025-11-12 15:43:46
192.168.1.19,10/Nov/2025:07:07:28 +0000,PUT,/home,500,330,2025-11-10 08:07:28
192.168.1.6,06/Nov/2025:22:30:04 +0000,POST,/cart,404,1753,2025-11-06 23:30:04
192.168.1.15,20/Nov/2025:00:14:12 +0000,GET,/products/123,500,838,2025-11-20 01:14:12
192.168.1.9,15/Nov/2025:02:34:05 +0000,POST,/error_page,200,1540,2025-11-15 03:34:05
192.168.1.2,15/Nov/2025:00:54:12 +0000,GET,/products/123,200,75,2025-11-15 01:54:12
192.168.1.4,04/Nov/2025:22:28:12 +0000,PUT,/cart,304,1958,2025-11-04 23:28:12
192.168.1.14,14/Nov/2025:05:42:06 +0000,PUT,/images/logo.png,200,222,2025-11-14 06:42:06
192.168.1.10,11/Nov/2025:18:50:26 +0000,DELETE,/images/logo.png,500,49,2025-11-11 19:50:26
192.168.1.10,08/Nov/2025:12:41:49 +0000,POST,/products/123,503,1986,2025-11-08 13:41:49
192.168.1.18,03/Nov/2025:07:52:11 +0000,POST,/search?q=spark,200,1574,2025-11-03 08:52:11
192.168.1.11,14/Nov/2025:16:05:50 +0000,DELETE,/cart,200,1360,2025-11-14 17:05:50
192.168.1.7,09/Nov/2025:23:57:16 +0000,PUT,/products,404,760,2025-11-10 00:57:16
192.168.1.16,14/Nov/2025:09:43:12 +0000,PUT,/home,200,1178,2025-11-14 10:43:12
192.168.1.15,18/Nov/2025:21:14:22 +0000,POST,/images/logo.png,304,1153,2025-11-18 22:14:22
192.168.1.17,18/Nov/2025:15:46:39 +0000,PUT,/cart,500,129,2025-11-18 16:46:39
192.168.1.7,18/Nov/2025:13:20:42 +0000,DELETE,/api/data,304,1155,2025-11-18 14:20:42
192.168.1.8,15/Nov/2025:04:01:16 +0000,DELETE,/cart,200,416,2025-11-15 05:01:16
192.168.1.8,02/Nov/2025:11:21:52 +0000,PUT,/home,200,693,2025-11-02 12:21:52
192.168.1.13,18/Nov/2025:04:39:00 +0000,GET,/checkout,200,1960,2025-11-18 05:39:00
192.168.1.14,11/Nov/2025:19:14:58 +0000,PUT,/search?q=spark,503,45,2025-11-11 20:14:58
192.168.1.18,16/Nov/2025:20:16:15 +0000,POST,/images/logo.png,503,1693,2025-11-16 21:16:15
192.168.1.10,04/Nov/2025:09:16:52 +0000,POST,/images/logo.png,503,1082,2025-11-04 10:16:52
192.168.1.8,18/Nov/2025:11:18:02 +0000,GET,/search?q=spark,200,287,2025-11-18 12:18:02
192.168.1.11,08/Nov/2025:20:08:36 +0000,GET,/search?q=spark,503,513,2025-11-08 21:08:36
192.168.1.2,15/Nov/2025:10:54:49 +0000,DELETE,/search?q=spark,200,981,2025-11-15 11:54:49
192.168.1.19,07/Nov/2025:10:56:18 +0000,GET,/images/logo.png,200,610,2025-11-07 11:56:18
192.168.1.18,01/Nov/2025:18:05:55 +0000,DELETE,/products/123,304,1523,2025-11-01 19:05:55
192.168.1.10,02/Nov/2025:06:33:12 +0000,GET,/cart,500,851,2025-11-02 07:33:12
192.168.1.19,05/Nov/2025:17:15:44 +0000,PUT,/products/123,404,844,2025-11-05 18:15:44
192.168.1.13,05/Nov/2025:09:07:09 +0000,POST,/error_page,304,122,2025-11-05 10:07:09
192.168.1.9,19/Nov/2025:23:35:23 +0000,POST,/products,404,318,2025-11-20 00:35:23
192.168.1.11,10/Nov/2025:00:04:01 +0000,DELETE,/api/data,200,399,2025-11-10 01:04:01
192.168.1.9,10/Nov/2025:12:56:56 +0000,DELETE,/search?q=spark,200,1839,2025-11-10 13:56:56
192.168.1.5,19/Nov/2025:22:04:56 +0000,GET,/search?q=spark,500,490,2025-11-19 23:04:56
192.168.1.16,04/Nov/2025:20:25:17 +0000,DELETE,/products/123,503,1880,2025-11-04 21:25:17
192.168.1.8,04/Nov/2025:02:18:58 +0000,DELETE,/cart,200,136,2025-11-04 03:18:58
192.168.1.19,20/Nov/2025:07:18:37 +0000,PUT,/search?q=spark,500,1500,2025-11-20 08:18:37
192.168.1.5,15/Nov/2025:09:24:06 +0000,POST,/api/data,404,73,2025-11-15 10:24:06
192.168.1.6,05/Nov/2025:01:29:18 +0000,DELETE,/products/123,500,123,2025-11-05 02:29:18
192.168.1.15,12/Nov/2025:00:41:19 +0000,DELETE,/products,503,342,2025-11-12 01:41:19
192.168.1.11,20/Nov/2025:19:23:50 +0000,POST,/api/data,404,1531,2025-11-20 20:23:50
192.168.1.13,10/Nov/2025:01:12:04 +0000,PUT,/checkout,200,901,2025-11-10 02:12:04
192.168.1.18,18/Nov/2025:22:12:30 +0000,GET,/cart,304,74,2025-11-18 23:12:30
192.168.1.16,04/Nov/2025:01:22:18 +0000,PUT,/search?q=spark,200,1056,2025-11-04 02:22:18
192.168.1.14,18/Nov/2025:02:59:55 +0000,DELETE,/checkout,404,1389,2025-11-18 03:59:55
192.168.1.17,16/Nov/2025:11:32:34 +0000,POST,/images/logo.png,404,463,2025-11-16 12:32:34
192.168.1.9,17/Nov/2025:23:42:57 +0000,PUT,/error_page,200,1916,2025-11-18 00:42:57
192.168.1.14,13/Nov/2025:18:24:48 +0000,GET,/products,200,128,2025-11-13 19:24:48
192.168.1.18,13/Nov/2025:15:28:53 +0000,DELETE,/images/logo.png,200,1140,2025-11-13 16:28:53
192.168.1.8,17/Nov/2025:18:51:09 +0000,GET,/products/123,503,120,2025-11-17 19:51:09
192.168.1.7,14/Nov/2025:10:27:39 +0000,PUT,/api/data,200,1789,2025-11-14 11:27:39
192.168.1.10,13/Nov/2025:22:40:32 +0000,DELETE,/cart,304,1456,2025-11-13 23:40:32
192.168.1.15,15/Nov/2025:07:32:33 +0000,GET,/products,503,514,2025-11-15 08:32:33
192.168.1.10,20/Nov/2025:04:54:04 +0000,GET,/products,200,599,2025-11-20 05:54:04
192.168.1.10,04/Nov/2025:13:47:45 +0000,PUT,/api/data,404,422,2025-11-04 14:47:45
192.168.1.1,11/Nov/2025:10:07:15 +0000,GET,/api/data,200,942,2025-11-11 11:07:15
192.168.1.15,06/Nov/2025:14:34:41 +0000,PUT,/cart,404,699,2025-11-06 15:34:41
192.168.1.7,13/Nov/2025:01:29:11 +0000,DELETE,/api/data,503,391,2025-11-13 02:29:11
192.168.1.1,20/Nov/2025:22:46:00 +0000,PUT,/cart,503,1251,2025-11-20 23:46:00
192.168.1.16,08/Nov/2025:23:39:00 +0000,GET,/api/data,200,1435,2025-11-09 00:39:00
192.168.1.4,03/Nov/2025:06:15:11 +0000,GET,/cart,200,1313,2025-11-03 07:15:11
192.168.1.18,14/Nov/2025:12:24:52 +0000,PUT,/checkout,503,534,2025-11-14 13:24:52
192.168.1.6,03/Nov/2025:04:06:19 +0000,GET,/checkout,200,1359,2025-11-03 05:06:19
192.168.1.5,01/Nov/2025:21:23:24 +0000,POST,/checkout,200,1501,2025-11-01 22:23:24
192.168.1.14,08/Nov/2025:19:03:04 +0000,DELETE,/images/logo.png,500,1442,2025-11-08 20:03:04
192.168.1.19,01/Nov/2025:14:26:36 +0000,POST,/products,304,1633,2025-11-01 15:26:36
192.168.1.12,14/Nov/2025:21:29:56 +0000,POST,/products,200,1713,2025-11-14 22:29:56
192.168.1.15,05/Nov/2025:14:33:04 +0000,DELETE,/home,503,485,2025-11-05 15:33:04
192.168.1.16,01/Nov/2025:05:06:20 +0000,PUT,/products/123,200,308,2025-11-01 06:06:20
192.168.1.17,08/Nov/2025:22:30:29 +0000,GET,/error_page,200,1251,2025-11-08 23:30:29
192.168.1.5,05/Nov/2025:07:45:18 +0000,POST,/error_page,200,663,2025-11-05 08:45:18
192.168.1.1,13/Nov/2025:05:06:49 +0000,POST,/search?q=spark,200,1102,2025-11-13 06:06:49
192.168.1.6,03/Nov/2025:01:19:21 +0000,GET,/checkout,200,45,2025-11-03 02:19:21
192.168.1.8,17/Nov/2025:15:10:51 +0000,GET,/products,503,362,2025-11-17 16:10:51
192.168.1.2,19/Nov/2025:10:48:21 +0000,POST,/home,500,1535,2025-11-19 11:48:21
192.168.1.18,06/Nov/2025:04:38:28 +0000,PUT,/products,200,1100,2025-11-06 05:38:28
192.168.1.5,17/Nov/2025:06:58:00 +0000,GET,/images/logo.png,200,1066,2025-11-17 07:58:00
192.168.1.2,04/Nov/2025:22:57:36 +0000,GET,/images/logo.png,500,307,2025-11-04 23:57:36
192.168.1.17,18/Nov/2025:09:06:03 +0000,POST,/cart,200,1104,2025-11-18 10:06:03
192.168.1.13,06/Nov/2025:07:41:29 +0000,POST,/products,404,671,2025-11-06 08:41:29
192.168.1.10,18/Nov/2025:03:30:34 +0000,DELETE,/products,500,1680,2025-11-18 04:30:34
192.168.1.1,05/Nov/2025:11:11:09 +0000,DELETE,/images/logo.png,304,380,2025-11-05 12:11:09
192.168.1.19,05/Nov/2025:11:42:21 +0000,POST,/search?q=spark,200,1489,2025-11-05 12:42:21
192.168.1.11,20/Nov/2025:22:02:18 +0000,POST,/search?q=spark,404,1096,2025-11-20 23:02:18
192.168.1.19,09/Nov/2025:22:26:38 +0000,DELETE,/products,200,260,2025-11-09 23:26:38
192.168.1.18,03/Nov/2025:14:25:00 +0000,GET,/products/123,404,1049,2025-11-03 15:25:00
192.168.1.19,08/Nov/2025:17:08:17 +0000,GET,/products/123,200,1911,2025-11-08 18:08:17
192.168.1.16,17/Nov/2025:14:23:43 +0000,GET,/error_page,304,1071,2025-11-17 15:23:43
192.168.1.2,16/Nov/2025:22:31:52 +0000,DELETE,/products,200,532,2025-11-16 23:31:52
192.168.1.10,17/Nov/2025:22:50:00 +0000,PUT,/products,200,741,2025-11-17 23:50:00
192.168.1.15,15/Nov/2025:17:56:39 +0000,PUT,/products,200,947,2025-11-15 18:56:39
192.168.1.3,20/Nov/2025:15:51:49 +0000,GET,/search?q=spark,503,1126,2025-11-20 16:51:49
192.168.1.4,13/Nov/2025:02:18:09 +0000,GET,/cart,404,342,2025-11-13 03:18:09
192.168.1.9,11/Nov/2025:11:48:35 +0000,GET,/cart,404,1153,2025-11-11 12:48:35
192.168.1.16,16/Nov/2025:10:01:36 +0000,POST,/home,404,1391,2025-11-16 11:01:36
192.168.1.14,13/Nov/2025:06:35:36 +0000,PUT,/search?q=spark,404,503,2025-11-13 07:35:36
192.168.1.5,01/Nov/2025:10:34:54 +0000,POST,/cart,200,1047,2025-11-01 11:34:54
192.168.1.7,03/Nov/2025:13:49:47 +0000,GET,/cart,503,1395,2025-11-03 14:49:47
192.168.1.15,10/Nov/2025:00:00:39 +0000,GET,/search?q=spark,500,333,2025-11-10 01:00:39
192.168.1.17,03/Nov/2025:04:30:32 +0000,PUT,/search?q=spark,500,1822,2025-11-03 05:30:32
192.168.1.14,13/Nov/2025:00:30:36 +0000,POST,/checkout,200,1979,2025-11-13 01:30:36
192.168.1.17,03/Nov/2025:12:00:08 +0000,PUT,/cart,500,776,2025-11-03 13:00:08
192.168.1.7,13/Nov/2025:17:04:30 +0000,GET,/error_page,200,125,2025-11-13 18:04:30
192.168.1.12,08/Nov/2025:06:41:05 +0000,POST,/images/logo.png,404,744,2025-11-08 07:41:05
192.168.1.7,20/Nov/2025:16:42:23 +0000,DELETE,/products,503,1914,2025-11-20 17:42:23
192.168.1.19,20/Nov/2025:03:41:06 +0000,DELETE,/cart,200,1965,2025-11-20 04:41:06
192.168.1.1,05/Nov/2025:05:50:18 +0000,PUT,/cart,200,1395,2025-11-05 06:50:18
192.168.1.16,15/Nov/2025:00:47:28 +0000,GET,/api/data,404,344,2025-11-15 01:47:28
192.168.1.6,05/Nov/2025:08:55:34 +0000,PUT,/api/data,500,707,2025-11-05 09:55:34
192.168.1.6,18/Nov/2025:03:11:16 +0000,PUT,/error_page,503,1338,2025-11-18 04:11:16
192.168.1.9,14/Nov/2025:18:55:09 +0000,GET,/images/logo.png,200,1823,2025-11-14 19:55:09
192.168.1.9,05/Nov/2025:15:03:02 +0000,GET,/products/123,200,362,2025-11-05 16:03:02
192.168.1.7,15/Nov/2025:07:34:39 +0000,PUT,/cart,304,931,2025-11-15 08:34:39
